24 qid:4 1:0.0221938 2:0.435935 3:0.32876 4:0.4792 5:0.4604 6:3.18194 7:9.98711 8:11.8316 9:14.0938 10:-27.2764 11:-19.1126 12:-27.1546
40 qid:4 1:0.0339847 2:0.325213 3:0.268479 4:0.4768 5:0.4724 6:3.18719 7:8.9252 8:11.9587 9:13.9288 10:-26.9631 11:-18.4103 12:-27.1062
55 qid:4 1:0.0640597 2:0.220349 3:0.22587 4:0.4391 5:0.4341 6:3.17188 7:8.11877 8:12.2811 9:13.0635 10:-25.9974 11:-17.1432 12:-25.8132
0 qid:5 1:0.0212635 2:0.797178 3:0.739711 4:0.4726 5:0.3784 6:3.14657 7:7.9779 8:10.1607 9:13.1192 10:-24.79 11:-17.1115 12:-25.198
10 qid:5 1:0.0262616 2:0.763398 3:0.642428 4:0.4079 5:0.3929 6:3.15627 7:7.79974 8:10.7499 9:12.235 10:-24.6881 11:-16.1374 12:-23.7301
15 qid:5 1:0.0303845 2:0.684506 3:0.470716 4:0.482 5:0.4682 6:3.17882 7:8.63567 8:12.2403 9:14.6017 10:-28.2769 11:-18.9839 12:-28.1034
24 qid:5 1:0.0250897 2:0.443824 3:0.360689 4:0.4722 5:0.4566 6:3.18467 7:9.80408 8:11.9505 9:13.9006 10:-27.8438 11:-18.8056 12:-26.8281
33 qid:5 1:0.0310891 2:0.330537 3:0.208001 4:0.4595 5:0.4427 6:3.19045 7:8.95367 8:11.488 9:13.9112 10:-26.7425 11:-18.6352 12:-26.782
40 qid:5 1:0.0611964 2:0.238193 3:0.218645 4:0.377 5:0.3714 6:3.14158 7:7.65166 8:11.3656 9:11.4958 10:-23.5391 11:-15.7095 12:-22.9398
0 qid:6 1:0.0169845 2:0.762891 3:0.688481 4:0.4716 5:0.3748 6:3.14462 7:7.90577 8:10.1392 9:12.8238 10:-24.3102 11:-16.777 12:-25.1292
7 qid:6 1:0.0210182 2:0.694782 3:0.5913 4:0.4368 5:0.422 6:3.15965 7:7.96123 8:10.7162 9:12.5463 10:-24.4665 11:-16.5659 12:-24.2443
11 qid:6 1:0.0210973 2:0.673249 3:0.468796 4:0.4837 5:0.4753 6:3.17676 7:8.65235 8:12.4158 9:14.332 10:-28.0965 11:-18.8548 12:-27.7452
17 qid:6 1:0.02434 2:0.459742 3:0.335026 4:0.4764 5:0.4506 6:3.18372 7:9.14736 8:11.3803 9:14.3405 10:-27.3996 11:-21.0902 12:-27.3121
22 qid:6 1:0.0271132 2:0.368342 3:0.252484 4:0.4542 5:0.4146 6:3.17334 7:8.54305 8:11.0923 9:12.8809 10:-26.196 11:-17.1533 12:-24.868
28 qid:6 1:0.0504013 2:0.246305 3:0.199349 4:0.4225 5:0.4023 6:3.18221 7:8.67041 8:11.1847 9:13.0093 10:-25.2126 11:-17.5118 12:-25.3124
